country,last_update,url,league_code,season_code,file_code,file_name
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0304/SC3.csv,SC3,0304,SC3_0304,C:/R Projects/football-data/raw_data/SC3_0304.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0203/SC0.csv,SC0,0203,SC0_0203,C:/R Projects/football-data/raw_data/SC0_0203.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0203/SC1.csv,SC1,0203,SC1_0203,C:/R Projects/football-data/raw_data/SC1_0203.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0203/SC2.csv,SC2,0203,SC2_0203,C:/R Projects/football-data/raw_data/SC2_0203.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0203/SC3.csv,SC3,0203,SC3_0203,C:/R Projects/football-data/raw_data/SC3_0203.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0102/SC0.csv,SC0,0102,SC0_0102,C:/R Projects/football-data/raw_data/SC0_0102.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0102/SC1.csv,SC1,0102,SC1_0102,C:/R Projects/football-data/raw_data/SC1_0102.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0102/SC2.csv,SC2,0102,SC2_0102,C:/R Projects/football-data/raw_data/SC2_0102.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0102/SC3.csv,SC3,0102,SC3_0102,C:/R Projects/football-data/raw_data/SC3_0102.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0001/SC0.csv,SC0,0001,SC0_0001,C:/R Projects/football-data/raw_data/SC0_0001.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0001/SC1.csv,SC1,0001,SC1_0001,C:/R Projects/football-data/raw_data/SC1_0001.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0001/SC2.csv,SC2,0001,SC2_0001,C:/R Projects/football-data/raw_data/SC2_0001.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/0001/SC3.csv,SC3,0001,SC3_0001,C:/R Projects/football-data/raw_data/SC3_0001.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9900/SC0.csv,SC0,9900,SC0_9900,C:/R Projects/football-data/raw_data/SC0_9900.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9900/SC1.csv,SC1,9900,SC1_9900,C:/R Projects/football-data/raw_data/SC1_9900.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9900/SC2.csv,SC2,9900,SC2_9900,C:/R Projects/football-data/raw_data/SC2_9900.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9900/SC3.csv,SC3,9900,SC3_9900,C:/R Projects/football-data/raw_data/SC3_9900.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9899/SC0.csv,SC0,9899,SC0_9899,C:/R Projects/football-data/raw_data/SC0_9899.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9899/SC1.csv,SC1,9899,SC1_9899,C:/R Projects/football-data/raw_data/SC1_9899.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9899/SC2.csv,SC2,9899,SC2_9899,C:/R Projects/football-data/raw_data/SC2_9899.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9899/SC3.csv,SC3,9899,SC3_9899,C:/R Projects/football-data/raw_data/SC3_9899.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9798/SC0.csv,SC0,9798,SC0_9798,C:/R Projects/football-data/raw_data/SC0_9798.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9798/SC1.csv,SC1,9798,SC1_9798,C:/R Projects/football-data/raw_data/SC1_9798.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9798/SC2.csv,SC2,9798,SC2_9798,C:/R Projects/football-data/raw_data/SC2_9798.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9798/SC3.csv,SC3,9798,SC3_9798,C:/R Projects/football-data/raw_data/SC3_9798.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9697/SC0.csv,SC0,9697,SC0_9697,C:/R Projects/football-data/raw_data/SC0_9697.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9697/SC1.csv,SC1,9697,SC1_9697,C:/R Projects/football-data/raw_data/SC1_9697.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9596/SC0.csv,SC0,9596,SC0_9596,C:/R Projects/football-data/raw_data/SC0_9596.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9596/SC1.csv,SC1,9596,SC1_9596,C:/R Projects/football-data/raw_data/SC1_9596.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9495/SC0.csv,SC0,9495,SC0_9495,C:/R Projects/football-data/raw_data/SC0_9495.csv
Scotland,03/03/19,http://www.football-data.co.uk/mmz4281/9495/SC1.csv,SC1,9495,SC1_9495,C:/R Projects/football-data/raw_data/SC1_9495.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1819/D1.csv,D1,1819,D1_1819,C:/R Projects/football-data/raw_data/D1_1819.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1819/D2.csv,D2,1819,D2_1819,C:/R Projects/football-data/raw_data/D2_1819.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1718/D1.csv,D1,1718,D1_1718,C:/R Projects/football-data/raw_data/D1_1718.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1718/D2.csv,D2,1718,D2_1718,C:/R Projects/football-data/raw_data/D2_1718.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1617/D1.csv,D1,1617,D1_1617,C:/R Projects/football-data/raw_data/D1_1617.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1617/D2.csv,D2,1617,D2_1617,C:/R Projects/football-data/raw_data/D2_1617.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1516/D1.csv,D1,1516,D1_1516,C:/R Projects/football-data/raw_data/D1_1516.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1516/D2.csv,D2,1516,D2_1516,C:/R Projects/football-data/raw_data/D2_1516.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1415/D1.csv,D1,1415,D1_1415,C:/R Projects/football-data/raw_data/D1_1415.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1415/D2.csv,D2,1415,D2_1415,C:/R Projects/football-data/raw_data/D2_1415.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1314/D1.csv,D1,1314,D1_1314,C:/R Projects/football-data/raw_data/D1_1314.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1314/D2.csv,D2,1314,D2_1314,C:/R Projects/football-data/raw_data/D2_1314.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1213/D1.csv,D1,1213,D1_1213,C:/R Projects/football-data/raw_data/D1_1213.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1213/D2.csv,D2,1213,D2_1213,C:/R Projects/football-data/raw_data/D2_1213.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1112/D1.csv,D1,1112,D1_1112,C:/R Projects/football-data/raw_data/D1_1112.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1112/D2.csv,D2,1112,D2_1112,C:/R Projects/football-data/raw_data/D2_1112.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1011/D1.csv,D1,1011,D1_1011,C:/R Projects/football-data/raw_data/D1_1011.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/1011/D2.csv,D2,1011,D2_1011,C:/R Projects/football-data/raw_data/D2_1011.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0910/D1.csv,D1,0910,D1_0910,C:/R Projects/football-data/raw_data/D1_0910.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0910/D2.csv,D2,0910,D2_0910,C:/R Projects/football-data/raw_data/D2_0910.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0809/D1.csv,D1,0809,D1_0809,C:/R Projects/football-data/raw_data/D1_0809.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0809/D2.csv,D2,0809,D2_0809,C:/R Projects/football-data/raw_data/D2_0809.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0708/D1.csv,D1,0708,D1_0708,C:/R Projects/football-data/raw_data/D1_0708.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0708/D2.csv,D2,0708,D2_0708,C:/R Projects/football-data/raw_data/D2_0708.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0607/D1.csv,D1,0607,D1_0607,C:/R Projects/football-data/raw_data/D1_0607.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0607/D2.csv,D2,0607,D2_0607,C:/R Projects/football-data/raw_data/D2_0607.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0506/D1.csv,D1,0506,D1_0506,C:/R Projects/football-data/raw_data/D1_0506.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0506/D2.csv,D2,0506,D2_0506,C:/R Projects/football-data/raw_data/D2_0506.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0405/D1.csv,D1,0405,D1_0405,C:/R Projects/football-data/raw_data/D1_0405.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0405/D2.csv,D2,0405,D2_0405,C:/R Projects/football-data/raw_data/D2_0405.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0304/D1.csv,D1,0304,D1_0304,C:/R Projects/football-data/raw_data/D1_0304.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0304/D2.csv,D2,0304,D2_0304,C:/R Projects/football-data/raw_data/D2_0304.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0203/D1.csv,D1,0203,D1_0203,C:/R Projects/football-data/raw_data/D1_0203.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0203/D2.csv,D2,0203,D2_0203,C:/R Projects/football-data/raw_data/D2_0203.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0102/D1.csv,D1,0102,D1_0102,C:/R Projects/football-data/raw_data/D1_0102.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0102/D2.csv,D2,0102,D2_0102,C:/R Projects/football-data/raw_data/D2_0102.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0001/D1.csv,D1,0001,D1_0001,C:/R Projects/football-data/raw_data/D1_0001.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/0001/D2.csv,D2,0001,D2_0001,C:/R Projects/football-data/raw_data/D2_0001.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9900/D1.csv,D1,9900,D1_9900,C:/R Projects/football-data/raw_data/D1_9900.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9900/D2.csv,D2,9900,D2_9900,C:/R Projects/football-data/raw_data/D2_9900.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9899/D1.csv,D1,9899,D1_9899,C:/R Projects/football-data/raw_data/D1_9899.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9899/D2.csv,D2,9899,D2_9899,C:/R Projects/football-data/raw_data/D2_9899.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9798/D1.csv,D1,9798,D1_9798,C:/R Projects/football-data/raw_data/D1_9798.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9798/D2.csv,D2,9798,D2_9798,C:/R Projects/football-data/raw_data/D2_9798.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9697/D1.csv,D1,9697,D1_9697,C:/R Projects/football-data/raw_data/D1_9697.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9697/D2.csv,D2,9697,D2_9697,C:/R Projects/football-data/raw_data/D2_9697.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9596/D1.csv,D1,9596,D1_9596,C:/R Projects/football-data/raw_data/D1_9596.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9596/D2.csv,D2,9596,D2_9596,C:/R Projects/football-data/raw_data/D2_9596.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9495/D1.csv,D1,9495,D1_9495,C:/R Projects/football-data/raw_data/D1_9495.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9495/D2.csv,D2,9495,D2_9495,C:/R Projects/football-data/raw_data/D2_9495.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9394/D1.csv,D1,9394,D1_9394,C:/R Projects/football-data/raw_data/D1_9394.csv
Germany,04/03/19,http://www.football-data.co.uk/mmz4281/9394/D2.csv,D2,9394,D2_9394,C:/R Projects/football-data/raw_data/D2_9394.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1819/I1.csv,I1,1819,I1_1819,C:/R Projects/football-data/raw_data/I1_1819.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1819/I2.csv,I2,1819,I2_1819,C:/R Projects/football-data/raw_data/I2_1819.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1718/I1.csv,I1,1718,I1_1718,C:/R Projects/football-data/raw_data/I1_1718.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1718/I2.csv,I2,1718,I2_1718,C:/R Projects/football-data/raw_data/I2_1718.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1617/I1.csv,I1,1617,I1_1617,C:/R Projects/football-data/raw_data/I1_1617.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1617/I2.csv,I2,1617,I2_1617,C:/R Projects/football-data/raw_data/I2_1617.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1516/I1.csv,I1,1516,I1_1516,C:/R Projects/football-data/raw_data/I1_1516.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1516/I2.csv,I2,1516,I2_1516,C:/R Projects/football-data/raw_data/I2_1516.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1415/I1.csv,I1,1415,I1_1415,C:/R Projects/football-data/raw_data/I1_1415.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1415/I2.csv,I2,1415,I2_1415,C:/R Projects/football-data/raw_data/I2_1415.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1314/I1.csv,I1,1314,I1_1314,C:/R Projects/football-data/raw_data/I1_1314.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1314/I2.csv,I2,1314,I2_1314,C:/R Projects/football-data/raw_data/I2_1314.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1213/I1.csv,I1,1213,I1_1213,C:/R Projects/football-data/raw_data/I1_1213.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1213/I2.csv,I2,1213,I2_1213,C:/R Projects/football-data/raw_data/I2_1213.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1112/I1.csv,I1,1112,I1_1112,C:/R Projects/football-data/raw_data/I1_1112.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1112/I2.csv,I2,1112,I2_1112,C:/R Projects/football-data/raw_data/I2_1112.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1011/I1.csv,I1,1011,I1_1011,C:/R Projects/football-data/raw_data/I1_1011.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/1011/I2.csv,I2,1011,I2_1011,C:/R Projects/football-data/raw_data/I2_1011.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0910/I1.csv,I1,0910,I1_0910,C:/R Projects/football-data/raw_data/I1_0910.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0910/I2.csv,I2,0910,I2_0910,C:/R Projects/football-data/raw_data/I2_0910.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0809/I1.csv,I1,0809,I1_0809,C:/R Projects/football-data/raw_data/I1_0809.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0809/I2.csv,I2,0809,I2_0809,C:/R Projects/football-data/raw_data/I2_0809.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0708/I1.csv,I1,0708,I1_0708,C:/R Projects/football-data/raw_data/I1_0708.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0708/I2.csv,I2,0708,I2_0708,C:/R Projects/football-data/raw_data/I2_0708.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0607/I1.csv,I1,0607,I1_0607,C:/R Projects/football-data/raw_data/I1_0607.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0607/I2.csv,I2,0607,I2_0607,C:/R Projects/football-data/raw_data/I2_0607.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0506/I1.csv,I1,0506,I1_0506,C:/R Projects/football-data/raw_data/I1_0506.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0506/I2.csv,I2,0506,I2_0506,C:/R Projects/football-data/raw_data/I2_0506.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0405/I1.csv,I1,0405,I1_0405,C:/R Projects/football-data/raw_data/I1_0405.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0405/I2.csv,I2,0405,I2_0405,C:/R Projects/football-data/raw_data/I2_0405.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0304/I1.csv,I1,0304,I1_0304,C:/R Projects/football-data/raw_data/I1_0304.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0304/I2.csv,I2,0304,I2_0304,C:/R Projects/football-data/raw_data/I2_0304.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0203/I1.csv,I1,0203,I1_0203,C:/R Projects/football-data/raw_data/I1_0203.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0203/I2.csv,I2,0203,I2_0203,C:/R Projects/football-data/raw_data/I2_0203.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0102/I1.csv,I1,0102,I1_0102,C:/R Projects/football-data/raw_data/I1_0102.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0102/I2.csv,I2,0102,I2_0102,C:/R Projects/football-data/raw_data/I2_0102.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0001/I1.csv,I1,0001,I1_0001,C:/R Projects/football-data/raw_data/I1_0001.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/0001/I2.csv,I2,0001,I2_0001,C:/R Projects/football-data/raw_data/I2_0001.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9900/I1.csv,I1,9900,I1_9900,C:/R Projects/football-data/raw_data/I1_9900.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9900/I2.csv,I2,9900,I2_9900,C:/R Projects/football-data/raw_data/I2_9900.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9899/I1.csv,I1,9899,I1_9899,C:/R Projects/football-data/raw_data/I1_9899.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9899/I2.csv,I2,9899,I2_9899,C:/R Projects/football-data/raw_data/I2_9899.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9798/I1.csv,I1,9798,I1_9798,C:/R Projects/football-data/raw_data/I1_9798.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9798/I2.csv,I2,9798,I2_9798,C:/R Projects/football-data/raw_data/I2_9798.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9697/I1.csv,I1,9697,I1_9697,C:/R Projects/football-data/raw_data/I1_9697.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9596/I1.csv,I1,9596,I1_9596,C:/R Projects/football-data/raw_data/I1_9596.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9495/I1.csv,I1,9495,I1_9495,C:/R Projects/football-data/raw_data/I1_9495.csv
Italy,04/03/19,http://www.football-data.co.uk/mmz4281/9394/I1.csv,I1,9394,I1_9394,C:/R Projects/football-data/raw_data/I1_9394.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1819/SP1.csv,SP1,1819,SP1_1819,C:/R Projects/football-data/raw_data/SP1_1819.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1819/SP2.csv,SP2,1819,SP2_1819,C:/R Projects/football-data/raw_data/SP2_1819.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1718/SP1.csv,SP1,1718,SP1_1718,C:/R Projects/football-data/raw_data/SP1_1718.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1718/SP2.csv,SP2,1718,SP2_1718,C:/R Projects/football-data/raw_data/SP2_1718.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1617/SP1.csv,SP1,1617,SP1_1617,C:/R Projects/football-data/raw_data/SP1_1617.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1617/SP2.csv,SP2,1617,SP2_1617,C:/R Projects/football-data/raw_data/SP2_1617.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1516/SP1.csv,SP1,1516,SP1_1516,C:/R Projects/football-data/raw_data/SP1_1516.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1516/SP2.csv,SP2,1516,SP2_1516,C:/R Projects/football-data/raw_data/SP2_1516.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1415/SP1.csv,SP1,1415,SP1_1415,C:/R Projects/football-data/raw_data/SP1_1415.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1415/SP2.csv,SP2,1415,SP2_1415,C:/R Projects/football-data/raw_data/SP2_1415.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1314/SP1.csv,SP1,1314,SP1_1314,C:/R Projects/football-data/raw_data/SP1_1314.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1314/SP2.csv,SP2,1314,SP2_1314,C:/R Projects/football-data/raw_data/SP2_1314.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1213/SP1.csv,SP1,1213,SP1_1213,C:/R Projects/football-data/raw_data/SP1_1213.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1213/SP2.csv,SP2,1213,SP2_1213,C:/R Projects/football-data/raw_data/SP2_1213.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1112/SP1.csv,SP1,1112,SP1_1112,C:/R Projects/football-data/raw_data/SP1_1112.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1112/SP2.csv,SP2,1112,SP2_1112,C:/R Projects/football-data/raw_data/SP2_1112.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1011/SP1.csv,SP1,1011,SP1_1011,C:/R Projects/football-data/raw_data/SP1_1011.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/1011/SP2.csv,SP2,1011,SP2_1011,C:/R Projects/football-data/raw_data/SP2_1011.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0910/SP1.csv,SP1,0910,SP1_0910,C:/R Projects/football-data/raw_data/SP1_0910.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0910/SP2.csv,SP2,0910,SP2_0910,C:/R Projects/football-data/raw_data/SP2_0910.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0809/SP1.csv,SP1,0809,SP1_0809,C:/R Projects/football-data/raw_data/SP1_0809.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0809/SP2.csv,SP2,0809,SP2_0809,C:/R Projects/football-data/raw_data/SP2_0809.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0708/SP1.csv,SP1,0708,SP1_0708,C:/R Projects/football-data/raw_data/SP1_0708.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0708/SP2.csv,SP2,0708,SP2_0708,C:/R Projects/football-data/raw_data/SP2_0708.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0607/SP1.csv,SP1,0607,SP1_0607,C:/R Projects/football-data/raw_data/SP1_0607.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0607/SP2.csv,SP2,0607,SP2_0607,C:/R Projects/football-data/raw_data/SP2_0607.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0506/SP1.csv,SP1,0506,SP1_0506,C:/R Projects/football-data/raw_data/SP1_0506.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0506/SP2.csv,SP2,0506,SP2_0506,C:/R Projects/football-data/raw_data/SP2_0506.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0405/SP1.csv,SP1,0405,SP1_0405,C:/R Projects/football-data/raw_data/SP1_0405.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0405/SP2.csv,SP2,0405,SP2_0405,C:/R Projects/football-data/raw_data/SP2_0405.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0304/SP1.csv,SP1,0304,SP1_0304,C:/R Projects/football-data/raw_data/SP1_0304.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0304/SP2.csv,SP2,0304,SP2_0304,C:/R Projects/football-data/raw_data/SP2_0304.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0203/SP1.csv,SP1,0203,SP1_0203,C:/R Projects/football-data/raw_data/SP1_0203.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0203/SP2.csv,SP2,0203,SP2_0203,C:/R Projects/football-data/raw_data/SP2_0203.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0102/SP1.csv,SP1,0102,SP1_0102,C:/R Projects/football-data/raw_data/SP1_0102.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0102/SP2.csv,SP2,0102,SP2_0102,C:/R Projects/football-data/raw_data/SP2_0102.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0001/SP1.csv,SP1,0001,SP1_0001,C:/R Projects/football-data/raw_data/SP1_0001.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/0001/SP2.csv,SP2,0001,SP2_0001,C:/R Projects/football-data/raw_data/SP2_0001.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9900/SP1.csv,SP1,9900,SP1_9900,C:/R Projects/football-data/raw_data/SP1_9900.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9900/SP2.csv,SP2,9900,SP2_9900,C:/R Projects/football-data/raw_data/SP2_9900.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9899/SP1.csv,SP1,9899,SP1_9899,C:/R Projects/football-data/raw_data/SP1_9899.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9899/SP2.csv,SP2,9899,SP2_9899,C:/R Projects/football-data/raw_data/SP2_9899.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9798/SP1.csv,SP1,9798,SP1_9798,C:/R Projects/football-data/raw_data/SP1_9798.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9798/SP2.csv,SP2,9798,SP2_9798,C:/R Projects/football-data/raw_data/SP2_9798.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9697/SP1.csv,SP1,9697,SP1_9697,C:/R Projects/football-data/raw_data/SP1_9697.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9697/SP2.csv,SP2,9697,SP2_9697,C:/R Projects/football-data/raw_data/SP2_9697.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9596/SP1.csv,SP1,9596,SP1_9596,C:/R Projects/football-data/raw_data/SP1_9596.csv
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9495/SP1.csv,SP1,9495,SP1_9495,C:/R Projects/football-data/raw_data/SP1_9495.csv
